Morph-lemma,Morph-inflection
wapenwedloop,wapenwedloop
infrastructuurwerke,infrastructuurwerken
vet,vetten
belastingplanan,belastingplannen
vlakken,vlakken
bijstelling,bijstelling
titelgevecht,titelgevecht
gevleugelde,gevleugelde
ecologie,ecologie
overschotten,overschotten
Vision,Vision
acceptabel,acceptabele
renovatiewerk,renovatiewerken
recordjaar,recordjaar
ruchtbaarheid,ruchtbaarheid
Andersom,andersom
waant,waant
ng,ng
geleuter,geleuter
toelaat,toelaat
handig,handiger
graanakkoord,graanakkoord
uitgeval,uitgevallen
civiel,civiel
toverwoord,toverwoord
moedeloos,moedeloos
crux,crux
kankerverwekken,kankerverwekkend
donbass,Donbass
kneep,kneep
milieuactivist,milieuactivist
klapvee,klapvee
multicultureel,multicultureel
eerlijk,eerlijker
ogenblikkelijk,ogenblikkelijk
toelaatbaar,toelaatbare
rechtszekerheid,rechtszekerheid
alarmeren,alarmeren
Blinken,Blinken
waarlijk,waarlijk
uitdragen,uitdraagt
hongersnoden,hongersnoden
bewindvoering,bewindvoering
sleepnet,sleepnet
Al,Al
tegenwoordig,tegenwoordige
cameraploeg,cameraploegen
deugbrigade,deugbrigade
formaliteit,formaliteit
duurzam,duurzamere
spaarten,spaart
spaarpot,spaarpot
verbouwing,verbouwingen
ramvol,ramvol
verkrachnen,verkracht
supercars,supercars
zwaktebod,zwaktebod
rondrit,rondrit
gascentrale,gascentrale
activatie,activatie
aanhaken,aanhaken
gaas,gaas
nabootsen,nabootsen
sérieux,sérieux
modelgamma,modelgamma
babbel,babbeltje
verhandelbaar,verhandelbaar
karkas,karkas
overlooppen,overloopt
uitbarsten,barsten
kleurloos,kleurloze
shoarma,shoarma
harden,gehard
driedelig,driedelig
scheiding,scheidingen
aerosol,aerosolen
verdunen,verdund
liturgisch,liturgische
olie,oliën
toren,torens
kosmopolitisch,kosmopolitische
zwoegen,zwoegen
financiën,financien
confisqueren,confisqueren
Geel,Geel
zoeterwoude,Zoeterwoude
geweer,geweren
gekietelde,gekietelde
schijnheiligheid,schijnheiligheid
tripel,tripel
belastingkorting,belastingkorting
draaicirkel,draaicirkel
integreren,geintegreerd
hangijzer,hangijzer
kunstvorm,kunstvorm
Bo,Bo
daagen,daagt
kudtland,kudtland
langjarig,langjarig
idealistisch,idealistisch
dwangmatig,dwangmatig
plantensoorot,plantensoorten
Peters,Peters
kop,Kop
voortijdig,voortijdige
consumentenprijs,consumentenprijzen
wrijving,wrijvingen
totaalplaa,totaalplaatje
onvoorbereid,onvoorbereid
moeilijk,moeilijkst
inclusiever,inclusiever
rocket,rocket
doorgedrong,doorgedrongen
volumeknop,volumeknop
vriendinnengroep,vriendinnengroep
aanroeten,roet
neoliberalisme,neoliberalisme
oorlogsdreiging,oorlogsdreiging
haten,gehaat
ontleden,ontleden
gevoerde,gevoerde
volgeladen,volgeladen
misdrag,misdragen
malen,maalt
fixus,fixus
rapporteur,rapporteur
topadviseur,topadviseur
omen,omen
gras,grassen
dertienjarig,dertienjarige
schoorsteenveger,schoorsteenveger
inzette,inzette
stempel,stempels
turen,turen
gejatte,gejatte
aanrekenen,aanrekenen
hulpbehoeven,hulpbehoevend
overhebben,overhebben
gortdroog,gortdroog
emissie,emissie
fobie,fobie
onderbuikgevoel,onderbuikgevoel
vogelsoor,vogelsoorten
eisen,geeist
onevenwicht,onevenwicht
ontken,ontken
ontroren,ontroerde
lijve,lijve
straffeloos,straffeloos
impliciet,impliciete
rebel,rebel
verpleegkundig,verpleegkundig
verlichen,verlichten
geblaat,geblaat
ontkrachten,ontkrachten
adresseren,adresseren
risicovolle,risicovolle
rouwproces,rouwproces
vanzelfsprekend,vanzelfsprekende
dirigeren,gedirigeerd
betreurenswaardig,betreurenswaardig
uitkwamen,uitkwamen
ingeslet,ingesleten
Koninklijke,Koninklijke
staatsagent,staatsagent
paper,paper
diëte,diëten
gramme,grammetje
defensienota,Defensienota
schrift,schrift
This,This
fondsbeheerder,fondsbeheerder
overslagen,oversloeg
vakkennis,vakkennis
tegeltje,tegeltje
bezwoer,bezwoer
overwerken,overwerken
uitgereken,uitgerekend
twitteraar,twitteraars
stortplaats,stortplaats
horecaondernemer,horecaondernemers
afgifte,afgifte
vaa,vaatje
werkkapitaal,werkkapitaal
traumatiserend,traumatiserend
vernamen,vernamen
papierfabriek,papierfabriek
persbabbel,persbabbel
passing,passing
achterbaks,achterbakse
brouwers,Brouwers
vloekken,vloekt
boyband,boyband
gewoon,gewoonste
opeist,opeist
weggewaaid,weggewaaid
brandhout,brandhout
longcovidpatiënt,longcovidpatiënten
vuld,gevuld
tragiek,tragiek
luitenant,luitenant
grinnikt,grinnikt
sekslef,seksleven
verkoos,verkoos
pink,pink
assisen,assisen
oprollen,oprollen
vlakke,vlakke
terugkijken,terugkijkt
regent,regenten
zíj,zíj
googelen,gegoogeld
moeien,moeien
wildvreemd,wildvreemde
druist,druist
zoverre,zoverre
kinderboerderij,kinderboerderijen
regendruppel,regendruppels
demissionair,demissionaire
voedselbonn,voedselbonnen
weggemoffelen,weggemoffeld
Handhaving,Handhaving
zuivering,zuivering
spanningsveld,spanningsveld
affluit,affluiten
wijntje,wijntje
veldwerk,veldwerk
strijd,strijden
kunsthistoricus,kunsthistoricus
Kosovaars,Kosovaarse
mineralen,mineralen
motorsport,motorsport
stilzwijg,stilzwijgen
meetmethode,meetmethodes
dinsdagnamiddag,dinsdagnamiddag
mainstage,mainstage
inleiden,inleidende
geweldsexplosie,geweldsexplosie
snoeihard,snoeihard
sjoeme,sjoemelen
woningprijs,woningprijzen
natuurvergunning,natuurvergunning
verzaken,verzaken
vertikken,vertikken
kietelen,kietelen
coördinatiecentrum,Coördinatiecentrum
testresultat,testresultaten
atypisch,atypische
Federale,Federale
gietijzeor,gietijzeren
uitkeringsgerechtigen,uitkeringsgerechtigden
caps,caps
bever,bevers
beek,beekje
bemand,bemand
normalisatie,normalisatie
teleurstelling,teleurstellingen
toehoorder,toehoorders
buitenmat,buitenmaten
gasaansluiting,gasaansluiting
opvangcapaciteit,opvangcapaciteit
oncontroleerbaar,oncontroleerbare
omkomen,omkomen
Frontcamera,frontcamera
wonder,Wonder
parlementslid,Parlementslid
samenvallen,samenvallen
gamechanger,gamechanger
multifunctionel,multifunctionele
rand,randjes
overbevolkt,overbevolkte
varkenshart,varkenshart
Nante,Nantes
weghelpen,helpen
spiegelkapp,spiegelkappen
kwetsuren,kwetsuren
kantoorgebouw,kantoorgebouwen
kwam,kwam
donetsbekken,Donetsbekken
flankaanvaller,flankaanvaller
neerzette,neerzette
Bree,Bree
sluitpost,sluitpost
spelverdeler,spelverdeler
noodopvanglocatie,noodopvanglocatie
wandelaarster,wandelaarster
speelrnen,speelronde
hoofdverdachte,hoofdverdachte
aanzoek,aanzoek
kwalificatiewedstrijden,kwalificatiewedstrijden
hoofdschema,hoofdschema
uitgetrokken,uitgetrokken
sneuvlen,gesneuvelden
videoscheidsrechter,videoscheidsrechter
Schot,Schot
zamelde,zamelde
keuzeheer,keuzeheer
slowaak,Slowaak
Noordpoolgebied,Noordpoolgebied
bekerfinale,bekerfinale
People,people
trens,trens
aangeschot,aangeschoten
saaie,saaie
trektocht,trektocht
onderzoeksraad,Onderzoeksraad
Pauw,Pauw
kogelvrij,kogelvrij
stadswijk,stadswijk
sociaaldemocraat,sociaaldemocraat
oren,oren
knapperig,knapperig
voordijden,voordeed
besteeden,besteedde
starten,startend
busbaan,busbaan
extensie,extensies
reageren,reageerden
gecreëerd,gecreëerde
beurswaakhond,beurswaakhond
schikkingsvoorstel,schikkingsvoorstel
videokaart,videokaart
piqué,Piqué
tegenkanting,tegenkanting
rondweg,rondweg
vernuft,vernuft
aanmaning,aanmaning
technologiesector,technologiesector
specifiek,specifieker
aanplanting,aanplanting
bewakingscamera,bewakingscamera
bezighouden,beziggehouden
personenbelasting,personenbelasting
vruchteloos,vruchteloze
worden,wordende
aardgasprijs,aardgasprijs
opgeluchten,opgelucht
slagader,slagader
beroepsorganisatie,beroepsorganisatie
accupakkett,accupakketten
achterbumper,achterbumper
betalingsproblemen,betalingsproblemen
actrice,actrices
Bilal,Bilal
videotoespraak,videotoespraak
diagnosticeren,gediagnosticeerd
yield,yield
adder,adder
geschaad,geschaad
adrenaline,adrenaline
baan,begaan
spaan,spaan
vervalst,vervalst
pluss,plussen
Afdeling,Afdeling
enthousiasteling,enthousiastelingen
vergroeid,vergroeid
UZ,UZ
brandwondencentrum,brandwondencentrum
flat,flatje
klap,Klap
populairst,populairst
afgeprijsd,afgeprijsde
bouwvergunning,bouwvergunningen
zwijgen,zwijgend
afvalberg,afvalberg
opstandelingen,opstandelingen
agrariër,agrariër
onderzoek,onderzoekje
fluitconcren,fluitconcert
alarmsigna,alarmsignalen
Algemene,Algemene
Alkmaarder,Alkmaarders
Taylor,Taylor
toegangsverbod,toegangsverbod
absorberen,absorbeert
Panther,Panther
spoedzitting,spoedzitting
rentebeleid,rentebeleid
cognac,cognac
veroordeelden,veroordeelden
onafwendbaar,onafwendbaar
gehint,gehint
kinderprogramma,kinderprogramma
wapenlevering,wapenleveringen
wreedheid,wreedheid
zeeleeuwen,zeeleeuwen
committeren,gecommitteerd
instrumentaal,instrumentale
picture,picture
brutotransactiewaaren,brutotransactiewaarde
twijfeld,twijfelden
bezong,bezongen
gehoorzaamheid,gehoorzaamheid
lawaaierig,lawaaierig
handelden,handelden
kippenvlees,kippenvlees
naaldbomen,naaldbomen
bedrijfsterrein,bedrijfsterrein
apathisch,apathische
GameStop,GameStop
uitkeringsinstantie,uitkeringsinstantie
vaen,vat
vordren,vordert
zielt,zieltjes
rijkst,rijksten
artie,artieste
kustwacht,Kustwacht
bestempelen,bestempelde
mensenheugenis,mensenheugenis
Australisch,Australisch
verkenner,verkenner
wegvoeren,weggevoerd
submerk,submerk
baksten,bakstenen
testfase,testfase
spilindex,spilindex
ramde,ramde
rechtzetten,rechtgezet
verbruikscijfer,verbruikscijfers
hoorn,hoorns
brullen,brullende
bandiet,bandieten
allrounder,allrounder
bovenmatig,bovenmatig
Aziaten,Aziaten
afweersysteem,afweersysteem
vuilnisbelen,vuilnisbelt
opstapelen,stapelen
marktverwachting,marktverwachting
geschil,geschillen
barmhartig,barmhartige
matten,matten
paraderen,paraderen
sluimren,sluimert
herstellen,herstelden
aarzelen,aarzelde
bemachtigen,bemachtigde
noodlottig,noodlottige
decaan,decaan
opvolgt,opvolgt
reizen,reizende
versteend,versteende
herverdelen,herverdelen
terechtstelling,terechtstelling
feesten,feestende
griezelig,griezelig
vliegend,vliegend
beeldtaal,beeldtaal
werkpaard,werkpaard
balk,balkjes
superjacht,superjacht
Fraude,Fraude
moordwapen,moordwapen
verkocht,verkochten
oncoloog,oncoloog
belaod,beladen
burenruzie,burenruzie
tijdwinst,tijdwinst
karakteristiek,karakteristiek
achterhouden,achterhouden
bommelding,bommelding
belastingplichtigen,belastingplichtigen
illustratie,illustraties
smeken,smeekt
studente,studente
billijk,billijk
rolverdeling,rolverdeling
liesblessure,liesblessure
verhoren,verhoren
vluchter,vluchter
tabelal,tabellen
Yates,Yates
Hoei,Hoei
belager,belager
benadeelde,benadeelde
paramilitair,paramilitairen
buitgemaakken,buitgemaakt
ongebruikte,ongebruikte
ultranationalistisch,ultranationalistische
berijder,berijders
ultranationalist,ultranationalist
tuchtrechter,tuchtrechter
apathie,apathie
onderwerping,onderwerping
situeren,situeert
bloeiperiode,bloeiperiode
maandloon,maandloon
braadworst,braadworst
ploegleider,ploegleiders
mistig,mistige
boron,boorde
ramen,ramde
betaaldienst,betaaldienst
betrapte,betrapte
borgen,geborgd
spoedpost,spoedpost
knijpen,knijpt
epilepsie,epilepsie
splitsen,gesplitst
behandelden,behandelden
verduurzaamd,verduurzaamd
schakeld,schakelden
buurtfeest,buurtfeest
kantoorgebouw,kantoorgebouw
cycloon,cycloon
opendoen,opendoen
rijksrecherche,Rijksrecherche
buslijn,buslijn
marionett,marionetten
marinier,marinier
waardevermindering,waardevermindering
vergunningsprocedure,vergunningsprocedure
blaas,blaasjes
spits,spitse
gekoppelen,gekoppelde
blindheid,blindheid
diversificatie,diversificatie
branche,branches
plenty,plenty
regeringsfunctionariss,regeringsfunctionarissen
onkostenvergoeding,onkostenvergoeding
trant,trant
boosdoener,boosdoeners
Mensenrechten,Mensenrechten
binnenvaartschip,binnenvaartschip
bovenverdieping,bovenverdieping
vechtsport,vechtsport
icoon,icoontjes
blikseminslag,blikseminslag
batterijpakket,batterijpakket
instorten,instortte
nablussen,nablussen
ventileren,geventileerd
waterwag,waterwagen
smurrie,smurrie
treinwagon,treinwagons
bemoedigen,bemoedigende
aandachtspunt,aandachtspunten
aandeleninkoopprogramma,aandeleninkoopprogramma
versnipperaar,versnipperaar
concurrentiewaakhond,concurrentiewaakhond
hoofdonderzoeker,hoofdonderzoeker
wereldhits,wereldhits
vlogger,vlogger
meubel,meubelen
debuutsingle,debuutsingle
vedette,vedettes
gasbevoorrading,gasbevoorrading
beroepsmilitair,beroepsmilitair
tweemansbob,tweemansbob
sportinfrastructuur,sportinfrastructuur
brutomarge,brutomarge
budgette,budgetten
gestapeld,gestapelde
lijnenspel,lijnenspel
vrouw,vrouwtje
afkwamen,afkwamen
stoelendans,stoelendans
reclamebord,reclamebord
voorover,voorover
Challenger,Challenger
scheiden,scheidde
carrousel,carrousel
inwisselbaar,inwisselbaar
roren,roerden
dakloosheid,dakloosheid
decennialang,Decennialang
rentetarief,rentetarief
bijgewoond,bijgewoond
voorgezeten,voorgezeten
wegmoffelen,moffelen
graanproductie,graanproductie
besmettingsgolf,besmettingsgolf
samenhangen,samenhangend
ramt,ramt
stadstaat,stadstaat
fabrieksterrein,fabrieksterrein
chipmaker,chipmaker
uitbreidingsplannen,uitbreidingsplannen
chipsector,chipsector
buitenruimte,buitenruimte
loterij,Loterij
Band,Band
bitterheid,bitterheid
poetssen,poetst
opgeleg,opgelegde
Sunday,Sunday
Kampioen,Kampioen
veilen,veilt
ontvluchten,ontvluchtte
klokt,klokt
bijgepraaten,bijgepraat
zelfbewoningsplicht,zelfbewoningsplicht
zijdezacht,zijdezachte
waterverbruik,waterverbruik
Toezicht,Toezicht
Veiligheidsdiensten,Veiligheidsdiensten
brok,brokjes
overheidscommunicatie,overheidscommunicatie
compliance,compliance
opzienbarend,opzienbarend
nettoverlies,nettoverlies
beëindigen,beëindigde
constellatie,constellatie
locomotief,locomotief
patrimonium,patrimonium
diagonaal,diagonaal
risicofactor,risicofactor
indrukwekkender,indrukwekkender
jeugdwerk,jeugdwerk
vrijwilligersorganisatie,vrijwilligersorganisatie
vervaardigen,vervaardigen
aanranden,aanranden
reikhalzen,reikhalzend
ta,ta
gematigder,gematigder
apostel,apostelen
angstaanjagend,angstaanjagende
kinderwagen,kinderwagen
kraak,kraak
dierbar,dierbaren
peda,pedalen
dansend,dansend
onderzoeksleider,onderzoeksleider
dataverzameling,dataverzameling
afziet,afziet
debuteren,debuterende
uitstap,uitstapjes
LGBTQ,LGBTQ
dekkingsgraad,dekkingsgraad
doms,doms
crowdfundingactie,crowdfundingactie
Future,Future
demarch,demarche
leuzen,leuzen
echtpar,echtparen
schakel,schakels
gezichtsbedekking,gezichtsbedekking
neiging,neigingen
detailhandelsverkopen,detailhandelsverkopen
strafdossier,strafdossier
afschudden,schudden
laagwater,laagwater
autoo,autootje
watermeloen,watermeloen
legerleider,legerleider
jeugdinrichting,jeugdinrichting
Joegoslavisch,Joegoslavische
weifelend,weifelend
raadde,raadde
hoofdwond,hoofdwond
doodsbang,doodsbange
onbelangrijk,onbelangrijke
beschermheer,beschermheer
praal,praal
plakten,plakten
zken,zakt
draagraket,draagraket
gerijpt,gerijpt
dientengevolge,dientengevolge
groeivertraging,groeivertraging
ontkennen,ontkende
Gemaakt,Gemaakt
tegemoetkomen,tegemoetkomt
vereis,vereisen
muze,muze
tentoonstellen,tentoonstellen
adepen,adept
terloops,terloops
meegereisd,meegereisde
toegeroepen,toegeroepen
energiezekerheid,energiezekerheid
onthielden,onthielden
halfslachtig,halfslachtig
blessurelijden,blessureleed
adviseren,adviserende
verwoorden,verwoord
stationwagen,stationwagen
vering,vering
doortasten,doortastend
offroader,offroader
afgebro,afgebroken
schamper,schamper
dronkenschap,dronkenschap
supermarktketen,supermarktketens
afzwakken,afzwakken
minimaliseren,geminimaliseerd
verrekken,verrekte
riskant,riskante
verantwoordelijkheidsgevoel,verantwoordelijkheidsgevoel
plichtsverzuim,plichtsverzuim
oneigenlijk,oneigenlijk
winterjass,winterjassen
marmeren,marmeren
naderhand,naderhand
Stalinistische,Stalinistische
doelpoging,doelpoging
Werk,Werk
maximumtemperatuur,maximumtemperatuur
finalewek,finaleweken
accente,accenten
deelnames,deelnames
seizoenszege,seizoenszege
stakingsdag,stakingsdag
goudkleurig,goudkleurige
Stradale,Stradale
testten,testten
betoogden,betoogden
eigenares,eigenares
losliet,losliet
voeg,voegen
klimaatnoodtoestand,klimaatnoodtoestand
vulden,vulden
verhuurdersheffing,verhuurdersheffing
herhaling,herhalingen
onvoorzien,onvoorzien
sluipmoordenaar,sluipmoordenaar
energieplann,energieplannen
vampier,vampier
erger,ergere
genereren,genereerde
host,host
zelfinzicht,zelfinzicht
inten,intens
Koopmans,Koopmans
blad,bladen
Enschedees,Enschedese
uitbaten,uitbaten
getoag,getogen
stofwisselingsziekte,stofwisselingsziekte
Eu,Eu
distribueren,gedistribueerd
verbanning,verbanning
verenigen,verenigde
voedseltekort,voedseltekorten
Ombudsman,Ombudsman
tegoed,tegoeden
satellietnetwerk,satellietnetwerk
eerbiedig,eerbiedig
opgekochten,opgekocht
selecteren,selecteert
soortgenoot,soortgenoot
staathervorming,staatshervorming
groepsverkrachting,groepsverkrachting
toekomstgericht,toekomstgerichte
cybercrime,cybercrime
achterspoiler,achterspoiler
begrafenisondernemer,begrafenisondernemer
verstopte,verstopte
revalidatietraject,revalidatietraject
overeenkwamen,overeenkwamen
belastingaangift,belastingaangiften
verwarmingspremie,verwarmingspremie
inflatieverwachting,inflatieverwachtingen
ooghoogte,ooghoogte
dividendverhoging,dividendverhoging
inruil,inruil
fietshelm,fietshelm
hersenschade,hersenschade
vervoermiddel,vervoermiddel
everywher,Everywhere
filmproducent,filmproducent
wenken,wenkt
toeristenvisum,toeristenvisum
Zwartenhovenbrugstraat,Zwartenhovenbrugstraat
vleeseten,vleesetende
verleden,Verleden
catastrofaal,catastrofaal
fotografe,fotografe
uitvoerig,uitvoerige
solotentoonstelling,solotentoonstelling
steunbetuiging,steunbetuigingen
sportstoel,sportstoelen
bankgegeven,bankgegevens
rapportcijfer,rapportcijfer
frictie,frictie
luiten,Luiten
kaf,kaf
raamwerk,raamwerk
ingeschakellen,ingeschakeld
kunstzinnig,kunstzinnige
vibes,vibes
gasbat,gasbaten
Mijnen,Mijnen
gebroeders,gebroeders
courant,courant
bescheren,beschoren
Gelderlanders,Gelderlanders
eervol,eervolle
verordening,Verordening
condoleanceregister,condoleanceregister
uurwerk,uurwerk
volkstuian,volkstuinen
Alliantie,Alliantie
bedrijfspanod,bedrijfspanden
nieuwbouwproject,nieuwbouwproject
energietoeslag,energietoeslagen
verfraaien,verfraaien
vermarkten,vermarkten
gegenereerd,gegenereerd
inkomenssteun,inkomenssteun
ïnstalleeren,geïnstalleerd
gevoelstemperatuur,gevoelstemperatuur
meestemmen,meestemmen
Gaan,gaan
fietsenmaker,fietsenmaker
roostren,geroosterde
herschreven,herschreven
munitiedepot,munitiedepot
verbouwinag,verbouwingen
papier,papiertjes
hieromtrent,hieromtrent
boswachter,boswachters
mijnwerker,mijnwerker
hobbel,hobbels
gemaol,gemalen
regeerden,regeerden
driedubbeel,driedubbele
voorsorteren,voorsorteren
oekraiens,Oekraiense
gokmarkt,gokmarkt
combiner,combineren
leestip,leestip
boekhoudkundig,boekhoudkundige
mak,mak
parlementscommissie,parlementscommissie
bidon,bidon
GroenLinksers,GroenLinksers
aanmoedigen,aanmoedigt
distantiëren,distantiëren
jong,Jong
aanzit,aanzit
politionel,politionele
schaatsploeg,schaatsploeg
aarzellen,aarzelt
beëindig,beëindigen
profiteur,profiteurs
Harber,Harbers
trafiek,trafieken
investeringsplann,investeringsplannen
zakenmen,zakenmensen
oververtegenwoordiging,oververtegenwoordiging
dorre,dorre
aanraakt,aanraakt
bedevaart,bedevaart
halo,halo
bedrijfsresultaat,bedrijfsresultaten
losgebrok,losgebroken
kinderart,kinderarts
hardliner,hardliners
rondrijden,rondreed
fregat,fregatten
doorgedrukken,doorgedrukt
futiliteit,futiliteit
controlepost,controleposten
tester,testers
puik,puik
heroïsch,heroïsche
verpakkingen,verpakkingen
sneeuwstorm,sneeuwstorm
lustrum,lustrum
zolderkamer,zolderkamertje
vegen,veegde
taille,taille
doorontwikkeling,doorontwikkeling
dogecoin,dogecoin
shorttracker,shorttracker
verkiezingsstrijd,verkiezingsstrijd
Oekraïnecrisis,Oekraïnecrisis
rijksuniversiteit,Rijksuniversiteit
poreus,poreuze
Hatch,hatch
afschuift,afschuift
Emiraten,Emiraten
ophaalbrug,ophaalbrug
cameralens,cameralenzen
geschoold,geschoold
Thijmen,Thijmen
vaccineerden,gevaccineerden
treinkaar,treinkaartje
huursubsidie,huursubsidie
concurrentiestrijd,concurrentiestrijd
geflirt,geflirt
liquideeren,geliquideerd
hypotheekadviseur,hypotheekadviseur
rempedaal,rempedaal
sterken,sterken
nageslacht,nageslacht
implosie,implosie
Alkmaar,Alkmaar
woonachtig,woonachtige
dorpsgenote,dorpsgenoten
meegelevren,meegeleverd
afvalbak,afvalbak
ziekenhuisopnames,ziekenhuisopnames
justitieminister,justitieminister
verwachte,verwachte
gedaagd,gedaagd
insinuatie,insinuaties
infra,infra
turbomotor,turbomotor
fazant,fazanten
bejubelen,bejubeld
inkoopmanagersindices,inkoopmanagersindices
homohuwelijk,homohuwelijk
oplichten,oplichtende
onbezoldigen,onbezoldigd
intermediair,intermediair
opgebrand,opgebrand
negentig,negentigste
vijftienduizen,vijftienduizend
verdronk,verdronken
verbetren,verbetert
zwaarbevochten,zwaarbevochten
verheerlijken,verheerlijkt
Israëliër,Israëliër
pragmatisch,pragmatisch
Grenadiers,Grenadiers
Het,Het
feitenvrij,feitenvrij
dienstensector,dienstensector
duizendknoop,duizendknoop
staatsecretaris,staatsecretaris
jeep,jeep
transferwindow,transferwindow
ziekelijk,ziekelijke
daarenboven,daarenboven
muziekcarrière,muziekcarrière
bekijken,bekeek
eindoordeel,eindoordeel
terugzag,terugzag
kalveren,kalveren
Wadden,Wadden
lafjes,lafjes
ontwikkel,ontwikkelen
gênant,gênante
beweging,Beweging
optrek,optrekje
opeet,opeet
iets,ietsjes
binnenhaallen,binnenhaalt
kwaadwillen,kwaadwillende
klaarmaken,klaargemaakt
afschermen,schermt
kanslozen,kanslozen
kansspelautoriteit,Kansspelautoriteit
kapitein,kapiteins
burgervader,burgervader
kap,kapjes
penaltyreeks,penaltyreeks
keijzer,Keijzer
kernwaard,kernwaarden
cadeautje,cadeautjes
bast,bast
aangetekend,aangetekende
werkklimaat,werkklimaat
afvalverwerker,afvalverwerker
rentestapp,rentestappen
winterstage,winterstage
overwins,overwinsten
klimaatmodel,klimaatmodellen
knaldrang,knaldrang
knikker,knikkers
bomen,bomen
meereizen,meereizen
melken,melken
verkoopadvies,verkoopadvies
kolos,kolos
rustdag,rustdagen
stuurgroep,stuurgroep
koopkrachtcrisis,koopkrachtcrisis
roesten,roest
koplamp,koplamp
korting,kortingen
kortzichtigheid,kortzichtigheid
armst,armsten
slib,slib
multisim,multisim
aanrukken,aanrukken
kleedjesmarkt,kleedjesmarkt
citeren,citeerde
hevig,heviger
Vrouw,Vrouw
geklooi,geklooi
laad,laad
bieder,bieder
woningbezitter,woningbezitters
oudjaar,oudjaar
linkervleugel,linkervleugel
volks,volkse
exportverbod,exportverbod
vrijgevigheid,vrijgevigheid
Lange,Lange
stuurknuppel,stuurknuppel
linksen,linksen
lariekoek,lariekoek
leaserijder,leaserijder
overstappen,overstapte
ingewisseld,ingewisseld
noordwesten,noordwesten
stripmuur,stripmuur
verstellen,verstellen
heilig,heiligen
wijden,wijdt
robothond,robothond
jetlag,jetlag
geborgen,geborgen
onboard,onboard
bekoelen,bekoeld
gunen,gegund
meedelen,meedelen
linksbuiten,linksbuiten
conventie,conventie
menubalk,menubalk
frauduleus,frauduleuze
verschalkken,verschalkte
bot,bots
zondag,zondagen
livery,livery
voorafging,voorafging
ijverig,ijverig
brandweerwagen,brandweerwagens
levensduurte,levensduurte
loonsverhoging,loonsverhogingen
demping,demping
pronken,pronkt
bloedig,bloedig
machtswisseling,machtswisseling
maestro,maestro
woningvoorraad,woningvoorraad
afschrikken,afschrikt
mishandellen,mishandelde
hotelgasten,hotelgasten
aanbieden,bood
ontoerekeningsvatbaar,ontoerekeningsvatbaar
bivakmuts,bivakmuts
telefoneren,getelefoneerd
controleur,controleurs
reggae,reggae
VBO,VBO
fluistren,fluistert
nonchalant,nonchalant
feminist,feministe
geverfde,geverfde
appel,appeltje
afgedekt,afgedekt
strooide,strooide
trachten,trachtte
geraffineerd,geraffineerde
verstuurden,verstuurde
verzwakt,verzwakt
voorbedacht,voorbedachten
geldbedrag,geldbedragen
Pluche,pluche
bedrijfswinst,bedrijfswinsten
vervoermiddel,vervoermiddelen
klimaatproblematiek,klimaatproblematiek
middenmotor,middenmotor
levensgroot,levensgroot
tijdspad,tijdspad
warmtenet,warmtenetten
mkb,mkb
welgemeend,welgemeende
morgenmiddag,morgenmiddag
passje,passje
kinderbescherming,Kinderbescherming
tientallen,tientallen
beschermingsmiddel,beschermingsmiddelen
bevolken,bevolken
PTSS,PTSS
loterij,loterijen
tablet,tablets
skiër,skiërs
bijbaan,bijbaantje
deelneemster,deelneemsters
mas,mazen
sleeppen,sleepte
kortademigheid,kortademigheid
fuik,fuik
doodnormaal,doodnormaal
wildernis,wildernis
grauw,grauw
vooruitkijken,vooruitkijken
onbeschadigen,onbeschadigd
kwalificeeren,kwalificeerde
onbegaanbaar,onbegaanbaar
mortier,mortier
militant,militant
miljoenenvilla,miljoenenvilla
snaar,snaren
achterbleven,achterbleven
bodem,bodems
ministerspost,ministersposten
strek,streken
manmanman,manmanman
greenwashing,greenwashing
extase,extase
spruit,spruit
moleculair,moleculaire
zelfbeschikking,zelfbeschikking
aangrijpen,aangrijpende
accurater,accurater
lectuur,lectuur
hinderlijk,hinderlijke
rumoerig,rumoerig
wispelturig,wispelturige
Once,Once
Time,Time
actear,acteren
meekrijgen,meekrijgt
naamgever,naamgever
nabewerking,nabewerking
privacyredenen,privacyredenen
relatieproblemen,relatieproblemen
kinderrecht,kinderrechten
mechanismen,mechanismen
bliksemsnel,bliksemsnel
vrouwenhaat,vrouwenhaat
toetrok,toetrok
INEOS,INEOS
viruswaarheid,Viruswaarheid
neuken,neuken
dichteres,dichteres
heldendaad,heldendaad
natuurpark,natuurpark
gestild,gestild
veldrijd,veldrijden
bombarderen,bombardeerde
onderzeeër,onderzeeër
turnd,turnde
voorronde,voorronden
shorttrackster,shorttracksters
sportkoepel,sportkoepel
predikant,predikant
mdma,mdma
youtuber,youtuber
Minuten,Minuten
leerprestatie,leerprestaties
toppenlijn,toppenlijn
negenhonderd,negenhonderd
posttraumatisch,posttraumatische
liet,liet
zonnig,zonnigste
uitgetest,uitgetest
radars,radars
gaslevering,gaslevering
timmeren,timmeren
roede,roede
Spotify,Spotify
schandalen,schandalen
transgenderwet,transgenderwet
uitkoopregeling,uitkoopregeling
Hem,Hem
slagboom,slagboom
weduw,weduwen
echtgenot,echtgenoten
dekken,dekkend
stoeptegel,stoeptegels
warmp,warmpjes
nazaten,nazaten
ochtendzon,ochtendzon
commentatoren,commentatoren
stekker,stekkers
