Morph-lemma,Morph-inflection
dublar,dubladas
uniformizar,uniformizados
desafiador,desafiadores
anteprojeto,anteprojeto
referido,referida
antecipar,anteciparam
rastreio,rastreios
comprar,compravam
Nomear,Nomeado
lançado,lançado
investimos,investimos
cabina,cabina
conjugar,conjugada
retroativamente,retroativamente
Novidades,Novidades
compressor,compressor
aeródromo,aeródromos
jihadista,jihadistas
maré,marés
obra,Obras
Obrigatória,Obrigatória
venha,Venha
permanecer,permanecido
Revista,Revista
esquartejar,esquartejado
ocorre,Ocorre
proteja,proteja
olhei,Olhei
olho,Olho
retalho,retalhos
sympla,Sympla
Opositores,Opositores
Participar,Participar
rastreador,rastreador
lograr,lograram
bondoso,bondoso
pagamento,Pagamento
passando,Passando
Passando,Passando
passar,Passar
passe,Passe
Peça,Peça
peça,Peças
Pedido,Pedido
pegando,Pegando
Pessoa,Pessoa
Precisando,Precisando
Precisei,Precisei
Preocupado,Preocupado
Pretendemos,Pretendemos
Prevaleceu,Prevaleceu
previsão,Previsão
Previsto,Previsto
Procurei,Procurei
Produzido,Produzido
promessa,Promessa
Pronto,Pronto
protesto,Protestos
quaisquer,Quaisquer
quão,Quão
Questão,Questões
Racismo,Racismo
Recentemente,Recentemente
Recomendamos,Recomendamos
Reforçamos,Reforçamos
Reforma,Reforma
respeitar,Respeitando
Reunimos,Reunimos
rodrigo,Rodrigo
Thaís,Thaís
salário,Salário
Segundos,Segundos
Selecione,Selecione
semelhante,Semelhante
Separamos,Separamos
Setores,Setores
site,Site
Situações,Situações
surge,Surge
Tampouco,Tampouco
Tentam,Tentam
Tentar,Tentando
Tentou,Tentou
Tiramos,Tiramos
torcedor,Torcedor
transmissão,Transmissão
Utilizar,Utilizar
Venceu,Venceu
Viajar,Viajar
Virou,Virou
vítimas,Vítimas
vote,Vote
gordo,gordos
abandonar,abandonaria
condenar,condenava
hegemônico,hegemônica
evocar,evocar
inexigibilidade,inexigibilidade
antecessora,antecessora
dote,dotes
submetralhadora,submetralhadora
travesti,travestis
encontrará,encontrará
exceder,excedem
áreo,áreas
homenageada,homenageada
luar,luar
dialogam,dialogam
engraçar,engraçadas
acadêmica,acadêmica
repassado,repassados
embrionário,embrionária
tramitar,tramitava
Laços,Laços
Usinado,Usinado
bezerro,bezerro
marcar,marcaria
travesseiro,travesseiros
ingressar,ingressado
grandemente,grandemente
despachar,despachadas
risível,risível
perdoar,perdoa
bivalve,bivalves
ascender,ascender
protelar,protelar
maxilar,maxilar
advogar,advogados
basilar,basilares
aduaneiro,aduaneiros
comemorar,comemorados
discretamente,discretamente
conversem,conversem
íntima,íntimas
proclamar,proclamar
identifique,identifique
intercontinental,intercontinentais
retrátil,retrátil
decolar,decolado
frequentar,frequentados
distorcidar,distorcida
desmentir,desmentida
abordar,abordava
ganhadora,ganhadora
siderúrgica,siderúrgicas
recrutar,recrutando
indonésio,indonésia
Interligado,Interligado
seringa,seringa
deslizar,deslizou
Calçadão,Calçadão
aceita,aceitas
cogitar,cogitam
gafanhoto,gafanhotos
agroecologia,agroecologia
hh,hh
universalizar,universalizar
decretar,decretados
bpd,bpd
reticente,reticente
prospeção,prospeção
metanfetamina,metanfetamina
costurar,costurada
efetiva,efetiva
montanhismo,montanhismo
pertinência,pertinência
polir,polida
entrante,entrante
balneabilidade,balneabilidade
mapear,mapeou
linguiça,linguiça
puxado,puxado
derivado,derivado
estima,estima
garantir,garantisse
bet,bet
simulado,simulado
ergonômico,ergonômico
lecionar,lecionava
WWDC,WWDC
iPadOS,iPadOS
spyware,spyware
lutar,lutado
mapear,mapeada
disponibilizar,disponibilize
nefrologista,nefrologista
consultar,consultando
arder,ardida
colher,colhida
demarcar,demarcada
cozinheiro,cozinheira
exímia,exímia
concordar,concordado
encantar,encantava
amplier,amplie
desdobrar,desdobrou
permit,permitiam
difundida,difundida
palmeira,palmeiras
apadrinhar,apadrinhado
inexperiente,inexperiente
raridade,raridades
menisco,menisco
planejado,planejada
Comandante,Comandante
identificação,identificações
retirar,retirasse
fruticultura,fruticultura
associativo,associativos
marítir,marítimos
fundar,funda
doar,doará
reinaugurar,reinaugurada
protestar,protesta
excluído,excluídos
desperto,desperta
expandir,expandiram
park,park
facilitariar,facilitaria
interativo,interativos
mimimi,mimimi
anticoncepcional,anticoncepcionais
musa,musas
receptador,receptadores
irracional,irracionais
abstrata,abstrata
balcã,Balcãs
ferer,ferem
deferir,deferidas
apreciar,apreciou
impureza,impureza
infracional,infracionais
prainha,prainha
cunhar,cunhada
megera,megera
hospitalizado,hospitalizada
captar,captados
desinvestimento,desinvestimentos
cedar,ceda
leiteiro,leiteira
silagem,silagem
bitr,bitrem
reativar,reativada
frentista,frentistas
hastear,hasteada
watt,watts
pedir,pedidos
brilhar,brilhava
pequenez,pequenez
respeito,Respeito
imunizar,imunizando
sucursal,sucursal
exchange,exchange
ininterrupto,ininterrupto
acomodar,acomodou
tanino,taninos
encobrir,encobriu
despencar,despencaram
plataformas,plataformas
botija,botija
sublinhagem,sublinhagem
fortalecer,fortaleceram
carruagem,carruagens
hmim,hmins
granja,granjas
reduzido,reduzida
esmagador,esmagador
compêndio,compêndio
respeiter,respeite
acabar,Acaba
destruir,destruíram
trouxemos,trouxemos
prosseguir,prosseguindo
espeto,espeto
cachoeira,cachoeira
fraldo,fraldas
moldar,moldando
combatido,combatida
salvir,salvem
sinalizar,sinalizada
pegar,pegavam
certificadora,certificadora
abrigar,abrigando
acolhir,acolhida
prosseguir,prosseguirá
operacionalizar,operacionalizar
giz,giz
indeferir,indeferir
autóctone,autóctones
LEDs,LEDs
caminhoneira,caminhoneira
encobrir,encobrindo
direcionado,direcionada
duriense,duriense
coordenado,coordenada
instigante,instigante
habilitado,habilitadas
adequar,adequam
rapel,rapel
documentar,documentadas
canalha,canalha
eleitar,eleita
desapropriação,desapropriação
provoquir,provoquem
cogitar,cogitada
percussão,percussões
sintetizador,sintetizadores
jurar,jurada
tropeçar,tropeçando
lendar,lenda
indicada,indicada
mastigar,mastigar
abusa,abusa
SEBRAE,SEBRAE
start,start
vencido,vencido
celetista,celetista
inundar,inundadas
ventania,ventania
imperceptível,imperceptível
seguirio,seguiria
teleobjetivo,teleobjetiva
congénere,congénere
arqueológico,arqueológica
esclarecedora,esclarecedora
certeiro,certeiros
repelente,repelentes
acordado,acordado
incesto,incesto
abrigado,abrigadas
propagar,propagadas
privar,privou
saquear,saqueada
orquestrar,orquestrada
revirar,revirada
observador,Observador
excentricidade,excentricidades
habitar,habitada
sujeição,sujeição
aeronauta,aeronautas
cadete,cadete
cavalaria,cavalaria
broto,brota
Aceitamos,Aceitamos
humildemente,humildemente
taiwanês,taiwanês
dóier,dói
acolá,acolá
peregrino,peregrina
carrão,carrão
invadir,invadiam
comentar,comentada
pulga,pulga
conversível,conversível
perderar,perdera
acerca,Acerca
obtiver,obtiverem
estipular,estipulados
SOS,SOS
minerador,minerador
chácaro,chácara
autodeclarar,autodeclararam
precipitar,precipitado
garantirmos,garantirmos
conluio,conluio
Avante,Avante
manter,mantermos
trilhar,trilha
parabólico,parabólicas
puro,puros
tende,tende
encarcerar,encarcerada
engessar,engessado
multifunção,multifunções
dignamente,dignamente
limitante,limitante
controversa,controversa
neutra,neutra
relaxar,relaxou
arduamente,arduamente
invente,invente
joguem,joguem
postergar,postergados
correta,corretas
despontar,despontando
buscar,buscarão
antir,anti
adaptado,adaptados
ríspido,ríspida
interveio,interveio
especulativo,especulativo
finalizar,finalizamos
apressar,apressada
previr,previram
pingo,pingos
colher,colhemos
desrespeitar,desrespeitado
possamo,possamos
calçamento,calçamentos
interiorano,interiorana
otorrino,otorrino
joalheria,joalherias
Acidentes,Acidentes
barramento,barramento
indiscutivelmente,indiscutivelmente
admirar,admirados
cativo,cativo
embasar,embasaram
colombiano,colombianas
curvatura,curvatura
minorar,minorar
puro,Puro
revenda,revendas
semear,semeada
rubro,rubro
rebaixar,rebaixada
indagar,indagar
hiperatividade,hiperatividade
desatenção,desatenção
psicanálise,psicanálise
antibiótico,antibiótico
melanoma,melanoma
server,servida
sensibilizar,sensibilizando
divulgar,divulgarem
impulsionador,impulsionador
preenchir,preenchida
subterrânea,subterrânea
viajar,viajará
Acompanhando,Acompanhando
reconciliar,reconciliar
explicativo,explicativo
acompanher,Acompanhe
comi,comi
munícipio,munícipios
ingressar,ingressarem
cavalete,cavalete
bikes,bikes
competidora,competidora
desmaiar,desmaiada
pandeiro,pandeiro
compulsão,compulsão
afeitar,afeita
intervir,intervirem
canil,canil
rabino,rabino
rondar,rondava
despedir,despedidos
entender,entendesse
clímax,clímax
panteão,panteão
sugar,suga
delituoso,delituosa
conferência,Conferência
zoom,zoom
entrarer,entrariam
sitiar,sitiadas
estatístico,estatísticas
cozinhar,cozinhando
conjuntivite,conjuntivite
abrangente,abrangentes
metadado,metadados
governar,governará
Comunidade,comunidade
defunto,defuntos
favorecir,favorecidas
estaiar,estaiada
ortopedia,ortopedia
inserir,inserindo
placo,placa
expiração,expiração
repassados,repassados
bacia,Bacia
contrafação,contrafação
recluso,reclusos
detergente,detergente
confirmar,confirmará
convidado,convidada
cooperar,cooperados
treinar,treinadas
resenha,resenhas
desgastar,desgastada
acordo,Acordo
trabalhoso,trabalhosa
decrescer,decresce
revistar,revistado
esmo,esmo
talão,talões
revive,revive
salgadinho,salgadinhos
rolo,rola
singularidade,singularidade
jocoso,jocoso
vantajoso,vantajosos
ativar,ativados
congela,congela
milanesa,milanesa
extensamente,extensamente
creatina,creatina
macroeconômico,macroeconômicos
provocativo,provocativa
acreditar,Acredita
devorar,devorado
merecemo,merecemos
queixar,queixando
ridícula,ridículas
interferir,interferirá
acrescente,Acrescente
cozinhe,cozinhe
engrossar,engrossar
homogêneo,homogêneo
despejar,despeje
eticamente,eticamente
visem,visem
suporto,suporta
autónoma,autónomas
discente,discente
render,rendia
libanês,libanesa
irônico,irônica
síndica,síndica
inalar,inalar
impunemente,impunemente
compreendido,compreendida
pugilista,pugilista
tucanato,tucanato
minoritário,minoritária
representativo,representativos
coincidir,coincidir
vagabunda,vagabunda
aplicar,aplicava
turboélice,turboélice
lotar,lotam
espalhamento,espalhamento
inatingível,inatingível
deslizar,deslizar
lince,linces
desconsideração,desconsideração
incitar,incitando
pluralista,pluralista
paralisado,paralisada
federal,Federais
impacto,impacta
tirar,tirasse
devolver,devolvesse
gerador,geradoras
paranoico,paranoico
Sachsida,Sachsida
porão,porões
retificador,retificadora
minimalista,minimalista
Graduação,Graduação
inteirar,inteirar
acesa,acesa
deferência,deferência
concretude,concretude
acione,acione
apoiante,apoiante
remição,remição
macular,macular
degeneração,degeneração
infracional,infracional
roubalheira,roubalheira
escrivã,escrivã
atender,atenderia
localizar,localizam
altíssimo,altíssima
diabólico,diabólica
acarretar,acarretou
macaca,macaca
oferecir,oferecido
aplicar,aplicarem
Tecnologia,Tecnologia
desenvolvedora,desenvolvedora
belíssimo,belíssimos
advir,advir
promulgar,promulgar
constranger,constrangendo
acometer,acometeu
densamente,densamente
detida,detida
algarvio,algarvia
testemunhal,testemunhais
ativar,ativa
excêntrico,excêntrica
checkout,checkout
otimizar,otimizado
acontecia,acontecia
reprodutivo,reprodutivos
reaparecer,reapareceu
pombo,pombos
presépio,presépios
problemático,problemáticos
amputar,amputados
singelo,singela
actuar,actuar
enterro,enterros
possibilitar,possibilitaram
analfabetismo,analfabetismo
equiparar,equiparado
action,action
subtrair,subtraindo
sincronizar,sincronizado
indefinido,indefinida
polarizar,polarizada
prescricional,prescricional
activo,activo
inserido,inseridos
geográfico,geográficos
ocorrir,ocorrida
avançarmos,avançarmos
baço,baço
amputação,amputações
estressante,estressantes
filtragem,filtragem
cogumelo,cogumelo
negligenciado,negligenciadas
beneficiário,beneficiária
herdar,herda
equivocar,equivocados
amputar,amputado
aglutinar,aglutinar
formular,formulados
construír,construírem
escondido,escondida
adulto,Adultos
dureza,dureza
confesso,confesso
homicida,homicida
regenerar,regenerar
sistêmico,sistêmicas
bombar,bombando
verticalmente,verticalmente
problemático,problemática
lembr,lembrem
bienal,bienais
consumo,consumos
oportunizar,oportunizando
trabalhado,trabalhadas
elástica,elástica
matar,matava
precisaríar,precisaríamos
socio,socias
gaulese,gauleses
romeno,romena
ventura,ventura
declarar,declarará
impede,impede
carteirinha,carteirinhas
cruzei,cruzei
brinco,brinco
vinculativo,vinculativa
adaptável,adaptáveis
cooperar,coopera
reparar,reparada
unicórnio,unicórnio
rastrear,rastreado
mouses,mouses
subscrever,subscrever
reconstruir,reconstruída
binacional,binacional
habilitado,habilitada
empilhadeira,empilhadeira
notebook,notebooks
prestador,prestadora
prego,pregos
carregadeiro,carregadeira
sobreposta,sobreposta
rastrear,rastreou
skills,skills
apadrinhar,apadrinhou
lobista,lobista
fornecer,forneçam
embutir,embutidos
reaproveitar,reaproveitados
verifique,verifique
confiar,confiando
instalar,instala
batalhar,batalhou
Gshow,Gshow
miserável,miseráveis
constar,constará
classista,classista
filiar,filiada
incluir,incluídas
reformado,reformados
hidroviário,hidroviário
passarer,passaremos
cosmético,cosmético
inverídico,inverídicas
hidroavião,hidroavião
almeirinense,almeirinense
aspirar,aspira
objecto,objectos
esbarrar,esbarrava
guidão,guidão
reager,reage
tetracampeã,tetracampeã
enfrentar,enfrentadas
dispersar,dispersaram
esticar,esticando
coaching,coaching
rover,rover
balaclar,balaclava
reclamar,reclamava
riff,riffs
caer,caem
subaquático,subaquático
alinhamento,alinhamentos
penetrar,penetra
espinho,espinhas
primoroso,primorosa
consternado,consternado
lavrar,lavrada
melatonina,melatonina
brasa,brasa
atraiar,atraia
monocultura,monocultura
viseira,viseira
anular,anulando
ateia,ateia
desonesta,desonesta
enganer,engane
trivial,triviais
rostinho,rostinhos
elevatório,elevatória
atempadamente,atempadamente
secagem,secagem
mestra,mestra
remuneratório,remuneratória
mestrar,mestrados
consumismo,consumismo
megawatts,megawatts
ferrolho,ferrolho
Império,Império
badalado,badalada
nebuloso,nebulosa
exalar,exalava
modesta,modesta
alavancar,alavancado
satisfatór,satisfatória
impulsionamento,impulsionamento
causar,causarem
senhor,senhora
defender,defenderá
buscar,buscarmos
famigerado,famigeradas
antiga,antigas
colorar,colorada
participem,participem
anunciar,anuncie
borderline,borderline
companheira,companheiras
intervir,intervindo
milênio,milênios
confirma,confirma
cabal,cabal
cantina,cantina
high,high
colmeia,colmeia
fada,fada
infringir,infringiu
difícel,difíceis
reduzir,reduzirem
nora,noras
desamparo,desamparo
vinheta,vinheta
parecer,parecesse
digitalizar,digitalizada
traslado,traslado
pacata,pacata
afastar,Afastado
buzina,buzinas
libertar,liberta
candomblecista,candomblecista
registr,registrem
frisar,frisaram
crucificação,crucificação
brincante,brincantes
evangelho,Evangelho
autografar,autografada
esponja,esponja
absorver,absorvendo
aquecer,aquecem
concentr,concentrem
lamento,lamentos
recôncavo,recôncavo
impulsivo,impulsivas
incompetente,incompetentes
desequilibrado,desequilibrado
reputação,reputações
herdado,herdadas
cromosso,cromossomos
finalíssima,finalíssima
demarcar,demarcados
aprende,aprendemos
comentado,comentada
aferir,aferidos
acidentado,acidentado
embarcar,embarcarem
reclamante,reclamante
respeitoso,respeitosas
deixem,deixem
inadmissível,inadmissíveis
literária,literárias
enlouquecer,enlouqueceu
vaidade,vaidades
folha,Folha
identifico,identifica
flutuar,flutuar
híbrir,híbridas
oitar,oitava
comestível,comestíveis
taco,tacos
parabenizar,parabenizando
imperialista,imperialista
palmo,palmo
construtivo,construtivas
service,service
homofóbico,homofóbica
solitário,solitária
concertar,concertada
pragmático,pragmática
fundamentalista,fundamentalista
transportar,transportaram
intimação,intimações
sobrancelha,sobrancelha
radioativo,radioativa
catalogar,catalogados
Prática,Prática
conversor,conversor
crónica,crónica
tobogã,tobogã
infantojuvenis,infantojuvenis
enrolar,enrolando
burrar,burra
truck,trucks
focada,focada
cortar,cortará
atestar,atestaram
ofegante,ofegante
requisitar,requisitadas
guerreira,guerreira
restruturação,restruturação
homofober,homofobia
organizar,organizamos
babar,babando
originário,originárias
frito,frita
assar,assada
torcer,torceu
percebe,percebe
detonar,detonado
delegada,delegadas
contaminar,contaminam
degradar,degradadas
acalorar,acalorada
ensaiar,ensaiado
nascença,nascença
uísque,uísque
elucidar,elucidou
transferir,transferindo
centr,centrão
petrolífero,petrolíferas
brechós,brechós
penetra,penetra
Agiu,Agiu
admirar,admirando
decorrer,decorria
detalhado,detalhada
alastrar,alastrar
maldoso,maldosos
desgrudar,desgrudar
barr,barrem
explicar,explicados
uniformizar,uniformizar
cadavérico,cadavérico
empenhada,empenhadas
infiltrar,infiltrados
generalizar,generalizar
aborrecimento,aborrecimento
prontuário,prontuários
aplaudir,aplaudindo
bonzinho,bonzinho
ensin,ensina
replicar,replicando
estimular,estimule
serralheiro,serralheiro
morrendo,morrendo
blockbuster,blockbusters
browser,browser
fracassar,fracassada
rondoniense,rondonienses
reapresentar,reapresentar
padr,padres
rodo,rodo
digitar,digite
aquecer,aquecendo
refilmagem,refilmagens
entupimento,entupimento
apaguir,apague
green,green
calçar,calçar
obedecir,obedecidas
ticket,ticket
cogitação,cogitação
mostramos,mostramos
recital,recitais
esquina,esquinas
súdito,súditos
reinventar,reinventou
concebir,concebida
costureira,costureiras
honrar,honra
singelo,singelo
conquistar,conquistarem
gentilmente,gentilmente
credenciar,credencia
furor,furor
red,red
batemos,batemos
senciente,senciente
exageradamente,exageradamente
gratuitidade,gratuitidade
frequentemr,frequentem
víscera,vísceras
havaiano,havaiana
SENAI,SENAI
aipim,aipim
usualmente,usualmente
irrigar,irrigar
cabeamento,cabeamento
oleoduto,oleoduto
apareçar,apareça
restituir,restituído
patinete,patinete
génio,génio
destrutivo,destrutiva
reflectir,reflecte
necessitir,necessitem
escorpião,escorpião
herdeiro,herdeira
xampu,xampu
dolorir,doloridas
maligno,maligna
Spencer,Spencer
intrinsecamente,intrinsecamente
jesuíta,jesuítas
playboy,playboy
gaulês,gaulês
test,test
filés,filés
incomparável,incomparáveis
camarim,camarins
és,és
desenhar,desenhadas
expurgar,expurgar
banalização,banalização
escrever,escrevemos
skim,skins
desbocar,desbocado
neandertal,neandertais
astúcia,astúcia
sugerer,sugerida
arquitetar,arquitetar
aguçar,aguçar
predador,predador
motor,motora
incluir,incluiria
mobilizar,mobilize
centralização,centralização
inspir,inspirem
operatório,operatório
fulcral,fulcrais
salientar,salientado
impressar,impressa
idoneidade,idoneidade
colono,colonos
introduzer,introduzida
amorosamente,amorosamente
finitude,finitude
Basílica,basílica
teológico,teológica
pata,pata
inventar,inventei
visar,visar
coletora,coletoras
alegado,alegados
interfirar,interfira
sistemático,sistemáticas
confrontar,confrontados
inciativa,inciativa
contributivo,contributiva
recriar,recriando
pandêmico,pandêmicos
marcar,marcarem
recíproco,recíproco
recebi,recebi
descontente,descontentes
distinguir,distinguida
claustrofober,claustrofobia
onço,onça
engavetar,engavetado
quantir,quantia
duplex,duplex
darmos,darmos
apuratório,apuratório
moralmente,moralmente
ceder,cederá
gabarito,gabaritos
masturbar,masturbando
quitar,quitou
desmaiar,desmaiado
submeter,submetida
trimestralmente,trimestralmente
receptor,receptores
totalizar,totalizava
atrasada,atrasadas
fonográfico,fonográfica
sucinto,sucinto
advertir,advertindo
regar,regue
suportar,suportadas
nascituro,nascituro
generalização,generalização
discursiva,discursivas
quadrienal,quadrienal
sacramentar,sacramentar
consensual,consensuais
sincerar,sincera
correr,correrão
descer,descido
sentia,sentia
simular,simulado
frear,freou
Cláudio,Cláudio
proprietária,proprietárias
remetir,remetidos
ultraje,ultraje
obesa,obesa
pasto,pastos
venerável,venerável
TAP,TAP
comprar,comprasse
desloquir,desloquem
compositora,compositoras
especializar,especializando
têxtil,têxteis
icterícia,icterícia
febril,febril
presumivelmente,presumivelmente
desça,desça
cortisol,cortisol
desmaio,desmaio
barriguinha,barriguinha
masturbar,masturbar
avulsa,avulsa
interpretar,interpretaria
enxergar,enxergou
pocket,pocket
assessoramento,assessoramento
intermediar,intermediada
elástico,elástica
ouver,ouvida
lacr,lacres
inobservância,inobservância
transfusão,transfusões
nazisto,nazistas
tailandês,tailandês
delitivo,delitiva
custear,custeada
problemática,problemáticas
apoiada,apoiadas
absorver,absorveu
culminar,culmina
monogamia,monogamia
inibir,inibindo
barrar,barrada
harmonioso,harmonioso
carbónico,carbónica
compacto,compacta
recuperar,recuperarem
granito,granito
pecuário,pecuária
Economia,Economia
ligado,ligados
impulsionar,impulsionará
antidrogo,antidrogas
represália,represália
inviolabilidade,inviolabilidade
sandália,sandália
gringo,gringo
estagiário,estagiária
aguentar,aguentam
carnavalesco,carnavalesca
irmandade,irmandade
gratuidade,gratuidades
bastião,bastião
desumano,desumana
anticiclone,anticiclone
safar,safado
acostumar,acostumada
boiada,boiada
avança,avança
roubada,roubada
táctico,táctico
Encontro,Encontro
censurar,censurada
tatuar,tatuando
devastar,devastado
interrogatório,interrogatórios
reprimir,reprimido
réur,réu
Título,Título
alagoana,alagoanas
investigar,investigava
multar,multar
videochamada,videochamadas
descumprer,descumprido
propunha,propunha
descentralizar,descentralizados
mesclar,mesclam
majoritária,majoritária
sofisticado,sofisticadas
lasanha,lasanha
pensador,pensador
curar,curada
bósnio,bósnio
Alcides,Alcides
cortejar,cortejado
revelar,revelasse
pensar,pensavam
influenciar,influenciadas
alegar,Alegou
reproduzir,reproduzindo
integralização,integralização
concorr,concorram
eletrónico,eletrónicas
disciplinar,disciplinada
facultar,faculta
emergencialmente,emergencialmente
parteiro,parteiras
miro,mira
cacifar,cacifar
espelhar,espelha
acreditação,acreditação
premiar,premiará
simulacro,simulacros
aposentar,aposentam
documentar,documentaram
endossar,endossado
seduzir,seduzir
indevir,indevida
happy,happy
depoimento,Depoimento
Técnica,Técnica
manopla,manopla
desonerar,desonerar
supervisionar,supervisiona
ginecológico,ginecológico
cantada,cantadas
arborizar,arborizado
proatividade,proatividade
Procons,Procons
urbanístico,urbanístico
pedagogo,pedagogos
demolir,demolidos
empenhar,empenha
geleia,geleias
acústico,acústicas
invocação,invocação
artesiano,artesianos
tradutor,tradutores
revisor,revisores
brasão,brasão
revisitar,revisitado
espermatozoide,espermatozoides
colunista,colunistas
cool,cool
pinça,pinças
afago,afagos
requisitar,requisitada
amargar,amargar
aprimorar,aprimorou
estudar,estudamos
balizamento,balizamento
dublador,dublador
videoclipes,videoclipes
calórico,calóricos
sadia,sadia
video,video
alusivo,alusivos
desintoxicação,desintoxicação
enlouquecer,enlouquecer
utente,utente
didático,didáticas
protagoner,protagonistas
banal,banais
barbear,barbear
incendiar,incendiaram
movimentar,movimentará
descalço,descalço
retumbante,retumbante
fotografar,fotografadas
nebuloso,nebulosas
ocupar,ocuparem
entrosar,entrosada
cartela,cartelas
aliviar,aliviando
perturbar,perturbando
derretir,derretem
dispêndio,dispêndio
desfrutar,desfrutarem
autoproteção,autoproteção
ajudinha,ajudinha
Adega,adega
salr,salvam
impressionar,impressionam
funcionar,funcionaria
regulamentar,regulamentares
demográfico,demográficos
zíper,zíper
assustar,assustando
facilito,facilita
vomitar,vomitar
devoluto,devolutas
crescer,cresçam
atear,ateado
liderado,liderados
petroquímica,petroquímica
apagar,apagando
zerar,zerados
supõer,supõe
criticar,criticadas
lançado,lançados
infectados,infectados
transformacional,transformacional
antitanque,antitanque
ampare,ampare
absoluto,absolutas
incendiar,incendiou
privilegiar,privilegiadas
decorer,decore
escorpião,escorpiões
dormi,dormi
sujeira,sujeiras
instruir,instruiu
mod,mods
empreender,empreende
legalizar,legalizada
anfetamina,anfetaminas
Blog,Blog
enriquecer,enriqueceu
evitar,evitará
progridir,progride
floração,floração
contribar,contribuem
soprano,soprano
tiara,tiara
contracionista,contracionista
equipar,equipara
levedura,leveduras
aeróbico,aeróbica
toler,toleram
cooperação,cooperações
antiaéreo,antiaérea
duvidoso,duvidosos
vendedora,vendedoras
populisto,populistas
fisioterápico,fisioterápico
implementação,implementações
reencarnação,reencarnação
trocar,troquem
Correios,correios
desaquecimento,desaquecimento
clonar,clonadas
disfarçar,disfarçam
guarita,guarita
gaster,gastem
viagra,Viagra
monitora,monitora
pivôs,pivôs
procrastinação,procrastinação
retrô,retrô
crematório,crematórios
vultoso,vultosas
solucionar,solucionada
ofereçam,ofereçam
frete,fretes
morno,morna
oleaginosa,oleaginosas
fotográfico,fotográficas
aeróbico,aeróbicos
exclamação,exclamação
oxidação,oxidação
notch,notch
sarjeta,sarjeta
faltoso,faltosos
equitativo,equitativo
privativo,privativo
descontado,descontados
ogiva,ogivas
retal,retal
escovar,escovar
iluminar,iluminam
amassar,amassados
baleado,baleados
engarrafamento,engarrafamentos
analisar,analisamos
coletor,coletor
encosto,encosto
emergência,Emergência
descrença,descrença
casquinha,casquinha
extravasar,extravasar
magoar,magoada
pisciano,pisciano
viver,vivesse
rescisório,rescisórias
fotojornalista,fotojornalista
adultério,adultério
esposa,esposa
amêndoa,amêndoa
GladsonC,GladsonC
precipitar,precipitadas
depor,depôs
honradez,honradez
explicarer,explicaremos
piquenique,piquenique
oriunda,oriundas
ajustar,ajustando
cacete,cacete
ressurgir,ressurgir
sudestir,sudeste
chato,chatas
funcionarão,funcionarão
sombrio,sombria
Cebola,cebola
desesperado,desesperados
desacompanhar,desacompanhados
preencher,preenchendo
destacado,destacada
revisar,revisaram
disruptivo,disruptiva
inofensivo,inofensiva
finalizar,finalizam
pancadaria,pancadaria
canadiano,canadiano
beneficiar,beneficiarão
tossir,tossir
cativeiro,cativeiros
replicar,replicou
escar,escada
clonar,clonados
dinâmico,dinâmicas
conseguísser,conseguíssemos
retrógrar,retrógrado
inundar,inundando
inativa,inativas
surdo,surdas
descontextualizar,descontextualizada
negociar,negocie
pesticir,pesticidas
perdura,perdura
privatizar,privatizado
made,made
lipo,lipo
envelhecer,envelhecem
inoxidável,inoxidável
emblemático,emblemáticas
verbo,verbos
quilombolo,quilombola
berlinda,berlindas
mall,mall
descontinuar,descontinuada
lorota,lorota
resiste,resiste
samaritano,samaritano
Alterar,Alterar
debater,debaterão
Altos,Altos
Urano,Urano
rematrícula,rematrículas
rechaçar,rechaça
místico,místicos
grudar,grudando
motivado,motivado
quebrar,quebrava
dispensar,dispensou
doer,doida
marquinha,marquinha
induzir,induzida
express,expressa
aprender,aprendia
barro,barras
bobina,bobinas
entrevistada,entrevistadas
chuveiro,chuveiros
Ceasa,Ceasa
prestador,prestadoras
deteriorar,deteriorada
gasolino,gasolina
nigeriano,nigerianos
edtechs,edtechs
desaparecida,desaparecidas
amazônico,amazônicas
migratório,migratórias
dissídio,dissídio
rapto,raptos
assombrar,assombra
correr,correrem
despreparar,despreparada
pisada,pisada
noticiar,noticiados
instruir,instruir
parabenizar,parabenizaram
barranco,barrancos
perder,perdessem
embuter,embutida
exata,exatas
corretivo,corretiva
imaterial,imateriais
deep,deep
mirar,mirou
aperfeiçoar,aperfeiçoada
levantar,levantasse
rematrícula,rematrícula
absoluta,absoluta
importado,importadas
engravidar,engravidaram
noir,noir
marmita,marmita
forasteiro,forasteiro
disparar,disparam
reino,reinos
escravizar,escravizada
ultimo,ultima
cooperativo,cooperativa
enólogo,enólogo
recheio,recheios
mediadora,mediadora
compilar,compiladas
transpiração,transpiração
espancar,espancando
aquecer,aquece
atendia,atendia
refinação,refinação
avaliado,avaliado
preferir,preferida
governar,governados
extremisto,extremistas
isolado,isolados
madeirense,madeirense
sentir,sentirão
generalizar,generalizados
vermelha,vermelhas
improvisar,improvisando
rebolar,rebolar
radioativo,radioativas
devorar,devorar
pirotécnico,pirotécnico
desacelerar,desacelera
conscientizer,conscientizem
biografia,biografias
apalpar,apalpando
sistematização,sistematização
Desafio,Desafio
financiar,financiando
presunto,presunto
espantar,espanta
cumulativo,cumulativo
imputar,imputado
episcopal,episcopais
lead,lead
amoroso,amorosos
malformação,malformação
